ORG_ID,WATER_SUPPLIER_NAME,WORKSHEET_NAME,REVIEWED_BY_DWR,REQUIREMENTS_ADDRESSED,WP_WUEDATA_PLAN_ID,USE_TYPE,ADDITIONAL_DESCRIPTION,LEVEL_OF_TREATMENT,VOLUME_AF
264,Brentwood  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,Yes,Yes,6905,Losses,,Drinking Water,1067.972972
283,Buena Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5636,Single Family,,Drinking Water,5333
283,Buena Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5636,Multi-Family,,Drinking Water,1891
283,Buena Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5636,Commercial,,Drinking Water,4045
283,Buena Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5636,Landscape,Represents large landscape (with irrigation meters) served by potable water and not recycled water,Drinking Water,1247
283,Buena Park  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5636,Losses,Non revenue water,Drinking Water,731
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Multi-Family,,Drinking Water,4275
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Single Family,,Drinking Water,7940
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Other Potable,Housing Element Goal,Drinking Water,0
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Commercial,,Drinking Water,2738
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Institutional/Governmental,City Departments,Drinking Water,155
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Other Potable,Fire Protection,Drinking Water,11
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Losses,,Drinking Water,614
285,Burbank  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5744,Groundwater recharge,Replenishment with imported water,Raw Water,152
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Other,Fire sprinkler services,Drinking Water,0
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Losses,,Drinking Water,217.8910374
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Landscape,,Drinking Water,211.7532617
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Institutional/Governmental,,Drinking Water,110.4799626
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Industrial,,Drinking Water,466.4709532
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Single Family,,Drinking Water,1663.337215
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Multi-Family,,Drinking Water,702.7753177
286,Burlingame  City Of,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5826,Commercial,,Drinking Water,527.8487102
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Losses,,Drinking Water,1304
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Other Potable,,Drinking Water,4
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Sales/Transfers/Exchanges to other agencies,,Drinking Water,174
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Agricultural irrigation,,Raw Water,1379
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Single Family,,Drinking Water,2839
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Landscape,,Drinking Water,157
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Institutional/Governmental,,Drinking Water,141
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Commercial,,Drinking Water,189
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Multi-Family,,Drinking Water,9
351,Calaveras County Water District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5475,Landscape,,Raw Water,400
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Other,Residential - Single-Family & Multi-Family,Drinking Water,11723
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Commercial,,Drinking Water,3814
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Industrial,,Drinking Water,150
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Other,Other Public Authority,Drinking Water,826
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Other,Company Accounts,Drinking Water,30
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Other,Fire Service,Drinking Water,1
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Other,Miscellaneous,Drinking Water,62
368,California American Water Company - Los Angeles Division,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5562,Losses,,Drinking Water,2849
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Commercial,,Drinking Water,3001
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Industrial,,Drinking Water,13
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Institutional/Governmental,Other Public Authority.  Includes government accounts and schools.,Drinking Water,393
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Other,California American Water Accounts,Drinking Water,13
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Sales/Transfers/Exchanges to other agencies,Sales to other agencies,Drinking Water,6
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Other,Fire Service,Drinking Water,443
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Other,"Miscellaneous sales, construction meter usage.",Drinking Water,13
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Other,Single Family and Multifamily Residential,Drinking Water,5133
369,California American Water Company - Monterey District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5748,Losses,,Drinking Water,124
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Walnut Grove,Drinking Water,12.2755514
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Walnut Grove,Drinking Water,9.20666355
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Walnut Grove, includes all residential customers",Drinking Water,82.85997195
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Suburban-Rosemont,Drinking Water,1043.421869
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Suburban-Rosemont, company accounts, miscellaneous sales, authorized non-revenue",Drinking Water,58.30886915
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Suburban-Rosemont,Drinking Water,650.6042242
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Suburban-Rosemont,Drinking Water,3130.265607
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Suburban-Rosemont, includes all residential customers",Drinking Water,3931.245336
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Security Park,Drinking Water,18.4133271
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Security Park, authorized non-revenue",Drinking Water,3.06888785
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Security Park,Drinking Water,9.20666355
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Parkway,Drinking Water,773.3597382
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Parkway, company accounts, miscellaneous sales, authorized non-revenue",Drinking Water,85.9288598
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Parkway,Drinking Water,638.3286728
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Industrial,Parkway,Drinking Water,266.993243
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Parkway,Drinking Water,2059.223747
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Parkway, includes all residential customers",Drinking Water,4324.062981
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Lincoln Oaks,Drinking Water,150.3755047
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Lincoln Oaks, company accounts, miscellaneous sales, authorized non-revenue",Drinking Water,27.61999065
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Lincoln Oaks,Drinking Water,248.5799159
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Lincoln Oaks,Drinking Water,1227.55514
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Lincoln Oaks, includes all residential customers",Drinking Water,4023.311971
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Isleton,Drinking Water,36.8266542
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Isleton,Drinking Water,12.2755514
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Isleton,Drinking Water,55.2399813
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Isleton, includes all residential customers",Drinking Water,82.85997195
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Fruitridge,Drinking Water,116.6177383
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Fruitridge, unmetered use, all customer types",Drinking Water,1528.306149
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Fruitridge,Drinking Water,92.0666355
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Fruitridge,Drinking Water,675.155327
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Fruitridge, includes all residential customers",Drinking Water,546.2620373
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Dunnigan,Drinking Water,6.1377757
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Dunnigan,Drinking Water,18.4133271
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Dunnigan, includes all residential customers",Drinking Water,24.5511028
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Arden,Drinking Water,113.5488505
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Arden, company accounts, authorized non-revenue",Drinking Water,6.1377757
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Arden,Drinking Water,58.30886915
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Arden,Drinking Water,1012.732991
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Single Family,"Arden, includes all residential customers",Drinking Water,153.4443925
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Losses,Antelope,Drinking Water,184.133271
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Other,"Antelope, company accounts , authorized non-revenue",Drinking Water,82.85997195
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Institutional/Governmental,Antelope,Drinking Water,340.6465514
372,California American Water Company - Sacramento District,Table 4-1 Retail: Demands for Potable and Non-Potable Water - Actual,No,N/A,5790,Commercial,Antelope,Drinking Water,481.8153925
